epoch_ms,name,duration_ms
1790072077277.5,Cam Dahua Ch2 Fixed,0
1790072077277.5,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072077277.6,Cam mới,0
1790072077277.6,Cam mới,0
1790072077310.8,Cam hướng ra cửa,0
1790072077310.8,Cam hướng ra cửa,0.10000002384185791
1790072077310.9,Cam hik 1,0
1790072077310.9,Cam hik 1,0
1790072077310.9,Cam góc rộng toàn sân,0
1790072077310.9,Cam góc rộng toàn sân,0
1790072077310.9,Cam 4,0
1790072077310.9,Cam 4,0.10000002384185791
1790072077311,Cam Dahua Ch2 Fixed,0
1790072077311,Cam Dahua Ch2 Fixed,0
1790072077344.2,Cam trong khu làm việc,0
1790072077344.2,Cam trong khu làm việc,0
1790072077344.3,Cam hướng ra cửa,0
1790072077344.3,Cam hướng ra cửa,0
1790072077344.3,Cam hik 1,0
1790072077344.3,Cam hik 1,0
1790072077344.3,Cam góc rộng toàn sân,0
1790072077344.3,Cam góc rộng toàn sân,0
1790072077344.3,Cam mới,0
1790072077344.3,Cam mới,0
1790072077377.5,Cam hik 1,0
1790072077377.5,Cam hik 1,0.10000002384185791
1790072077377.6,Cam góc rộng toàn sân,0
1790072077377.6,Cam góc rộng toàn sân,0
1790072077377.6,Cam 4,0
1790072077377.6,Cam 4,0
1790072077377.6,Cam Dahua Ch2 Fixed,0
1790072077377.6,Cam Dahua Ch2 Fixed,0
1790072077377.6,Cam mới,0
1790072077377.6,Cam mới,0
1790072077410.8,Cam trong khu làm việc,0
1790072077410.8,Cam trong khu làm việc,0
1790072077410.8,Cam hướng ra cửa,0
1790072077410.8,Cam hướng ra cửa,0
1790072077410.8,Cam hik 1,0
1790072077410.8,Cam hik 1,0
1790072077410.8,Cam góc rộng toàn sân,0
1790072077410.8,Cam góc rộng toàn sân,0
1790072077410.9,Cam 4,0
1790072077410.9,Cam 4,0
1790072077410.9,Cam Dahua Ch2 Fixed,0
1790072077410.9,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072077411,Cam mới,0
1790072077411,Cam mới,0
1790072077444.2,Cam trong khu làm việc,0
1790072077444.2,Cam trong khu làm việc,0
1790072077444.3,Cam hik 1,0
1790072077444.3,Cam hik 1,0
1790072077444.3,Cam góc rộng toàn sân,0
1790072077444.3,Cam góc rộng toàn sân,0
1790072077444.3,Cam Dahua Ch2 Fixed,0
1790072077444.3,Cam Dahua Ch2 Fixed,0
1790072077444.3,Cam mới,0
1790072077444.3,Cam mới,0
1790072077477.5,Cam hướng ra cửa,0
1790072077477.5,Cam hướng ra cửa,0
1790072077477.5,Cam hik 1,0
1790072077477.5,Cam hik 1,0
1790072077477.6,Cam góc rộng toàn sân,0
1790072077477.6,Cam góc rộng toàn sân,0
1790072077477.6,Cam 4,0
1790072077477.6,Cam 4,0
1790072077477.6,Cam Dahua Ch2 Fixed,0
1790072077477.6,Cam Dahua Ch2 Fixed,0.09999990463256836
1790072077477.7,Cam mới,0
1790072077477.7,Cam mới,0
1790072077510.7,Cam trong khu làm việc,0.10000002384185791
1790072077510.8,Cam trong khu làm việc,0
1790072077510.8,Cam Dahua Ch2 Fixed,0
1790072077510.8,Cam Dahua Ch2 Fixed,0
1790072077544.1,Cam trong khu làm việc,0.09999990463256836
1790072077544.2,Cam trong khu làm việc,0
1790072077544.2,Cam hướng ra cửa,0
1790072077544.3,Cam hướng ra cửa,0
1790072077544.3,Cam hik 1,0
1790072077544.3,Cam hik 1,0
1790072077544.3,Cam góc rộng toàn sân,0
1790072077544.4,Cam góc rộng toàn sân,0
1790072077544.4,Cam mới,0
1790072077544.4,Cam mới,0
1790072077577.6,Cam hik 1,0
1790072077577.6,Cam hik 1,0.09999990463256836
1790072077577.7,Cam góc rộng toàn sân,0
1790072077577.7,Cam góc rộng toàn sân,0
1790072077577.7,Cam 4,0
1790072077577.7,Cam 4,0
1790072077577.7,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072077577.8,Cam Dahua Ch2 Fixed,0
1790072077577.8,Cam mới,0
1790072077577.8,Cam mới,0
1790072077610.8,Cam trong khu làm việc,0.30000007152557373
1790072077611.1,Cam trong khu làm việc,0
1790072077611.1,Cam hướng ra cửa,0
1790072077611.1,Cam hướng ra cửa,0
1790072077611.1,Cam hik 1,0
1790072077611.1,Cam hik 1,0
1790072077611.1,Cam góc rộng toàn sân,0
1790072077611.1,Cam góc rộng toàn sân,0
1790072077611.1,Cam 4,0.09999990463256836
1790072077611.2,Cam 4,0
1790072077611.2,Cam Dahua Ch2 Fixed,0
1790072077611.2,Cam Dahua Ch2 Fixed,0
1790072077611.2,Cam mới,0
1790072077611.2,Cam mới,0
1790072077644.2,Cam mới,0
1790072077644.2,Cam mới,0
1790072077677.4,Cam hướng ra cửa,0.10000002384185791
1790072077677.5,Cam hướng ra cửa,0
1790072077677.5,Cam hik 1,0
1790072077677.5,Cam hik 1,0
1790072077677.5,Cam góc rộng toàn sân,0
1790072077677.5,Cam góc rộng toàn sân,0
1790072077677.5,Cam 4,0
1790072077677.5,Cam 4,0
1790072077677.5,Cam Dahua Ch2 Fixed,0.10000002384185791
