epoch_ms,name,duration_ms
1790073007240.6,Cam Dahua Ch2 Fixed,0
1790073007240.6,Cam Dahua Ch2 Fixed,0
1790073007240.7002,Cam mới,0
1790073007240.7002,Cam mới,0
1790073007273.7002,Cam Dahua Ch2 Fixed,0
1790073007273.7002,Cam Dahua Ch2 Fixed,0
1790073007273.7002,Cam mới,0
1790073007273.7002,Cam mới,0.10000002384185791
1790073007307,Cam trong khu làm việc,0
1790073007307,Cam trong khu làm việc,0.10000002384185791
1790073007307.1,Cam hướng ra cửa,0
1790073007307.1,Cam hướng ra cửa,0
1790073007307.2002,Cam hik 1,0
1790073007307.2002,Cam hik 1,0
1790073007307.2002,Cam góc rộng toàn sân,0
1790073007307.2002,Cam góc rộng toàn sân,0.10000002384185791
1790073007307.3,Cam 4,0
1790073007307.3,Cam 4,0
1790073007307.3,Cam Dahua Ch2 Fixed,0
1790073007307.3,Cam Dahua Ch2 Fixed,0
1790073007340.3,Cam hik 1,0.10000002384185791
1790073007340.4001,Cam hik 1,0
1790073007340.4001,Cam góc rộng toàn sân,0
1790073007340.4001,Cam góc rộng toàn sân,0.10000002384185791
1790073007340.5,Cam Dahua Ch2 Fixed,0
1790073007340.5,Cam Dahua Ch2 Fixed,0
1790073007340.5,Cam mới,0
1790073007340.5,Cam mới,0
1790073007373.8,Cam trong khu làm việc,0.10000002384185791
1790073007373.9001,Cam trong khu làm việc,0
1790073007373.9001,Cam hướng ra cửa,0.10000002384185791
1790073007374,Cam hướng ra cửa,0
1790073007374,Cam hik 1,0
1790073007374,Cam hik 1,0
1790073007374,Cam góc rộng toàn sân,0
1790073007374,Cam góc rộng toàn sân,0.10000002384185791
1790073007374.1,Cam 4,0
1790073007374.1,Cam 4,0
1790073007374.1,Cam mới,0
1790073007374.1,Cam mới,0.09999990463256836
1790073007407,Cam góc rộng toàn sân,0
1790073007407,Cam góc rộng toàn sân,0.10000002384185791
1790073007407.1,Cam Dahua Ch2 Fixed,0.09999990463256836
1790073007407.2002,Cam Dahua Ch2 Fixed,0
1790073007407.2002,Cam mới,0
1790073007407.2002,Cam mới,0
1790073007440.3,Cam trong khu làm việc,0.10000002384185791
1790073007440.4001,Cam trong khu làm việc,0
1790073007440.4001,Cam hướng ra cửa,0
1790073007440.4001,Cam hướng ra cửa,0
1790073007440.4001,Cam 4,0.10000002384185791
1790073007440.5,Cam 4,0
1790073007440.5,Cam Dahua Ch2 Fixed,0
1790073007440.5,Cam Dahua Ch2 Fixed,0
1790073007473.6,Cam hik 1,0.09999990463256836
1790073007473.7002,Cam hik 1,0
1790073007473.7002,Cam góc rộng toàn sân,0
1790073007473.7002,Cam góc rộng toàn sân,0
1790073007473.8,Cam 4,0
1790073007473.8,Cam 4,0
1790073007473.8,Cam Dahua Ch2 Fixed,0
1790073007473.8,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073007473.9001,Cam mới,0
1790073007473.9001,Cam mới,0
1790073007507.1,Cam hướng ra cửa,0
1790073007507.1,Cam hướng ra cửa,0.09999990463256836
1790073007507.3,Cam hik 1,0
1790073007507.3,Cam hik 1,0
1790073007507.3,Cam góc rộng toàn sân,0
1790073007507.3,Cam góc rộng toàn sân,0
1790073007507.3,Cam 4,0
1790073007507.3,Cam 4,0
1790073007507.3,Cam Dahua Ch2 Fixed,0
1790073007507.3,Cam Dahua Ch2 Fixed,0
1790073007507.3,Cam mới,0
1790073007507.3,Cam mới,0
1790073007540.3,Cam hik 1,0
1790073007540.3,Cam hik 1,0.10000002384185791
1790073007540.4001,Cam góc rộng toàn sân,0.10000002384185791
1790073007540.5,Cam góc rộng toàn sân,0
1790073007540.5,Cam Dahua Ch2 Fixed,0
1790073007540.5,Cam Dahua Ch2 Fixed,0
1790073007540.5,Cam mới,0.10000002384185791
1790073007540.6,Cam mới,0
1790073007573.6,Cam hướng ra cửa,0.09999990463256836
1790073007573.7002,Cam hướng ra cửa,0
1790073007573.7002,Cam hik 1,0
1790073007573.7002,Cam hik 1,0.10000002384185791
1790073007573.8,Cam góc rộng toàn sân,0
1790073007573.8,Cam góc rộng toàn sân,0
1790073007573.8,Cam 4,0
1790073007573.8,Cam 4,0
1790073007573.8,Cam mới,0
1790073007573.8,Cam mới,0
1790073007607,Cam Dahua Ch2 Fixed,0
1790073007607,Cam Dahua Ch2 Fixed,0
1790073007607,Cam mới,0
1790073007607,Cam mới,0
1790073007640.3,Cam hướng ra cửa,0.3999999761581421
1790073007640.7002,Cam hướng ra cửa,0
1790073007640.7002,Cam hik 1,0.10000002384185791
1790073007640.8,Cam hik 1,0
1790073007640.8,Cam góc rộng toàn sân,0
1790073007640.8,Cam góc rộng toàn sân,0
1790073007640.8,Cam 4,0.10000002384185791
1790073007640.9001,Cam 4,0
1790073007640.9001,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073007641,Cam Dahua Ch2 Fixed,0
1790073007673.6,Cam mới,0.09999990463256836
1790073007673.7002,Cam mới,0
1790073007707,Cam trong khu làm việc,0.10000002384185791
1790073007707.1,Cam trong khu làm việc,0
1790073007707.1,Cam hướng ra cửa,0.09999990463256836
1790073007707.2002,Cam hướng ra cửa,0
1790073007707.2002,Cam hik 1,0
1790073007707.2002,Cam hik 1,0
1790073007707.2002,Cam góc rộng toàn sân,0
1790073007707.2002,Cam góc rộng toàn sân,0
1790073007707.3,Cam mới,0
1790073007707.3,Cam mới,0
1790073007740.3,Cam góc rộng toàn sân,0
1790073007740.3,Cam góc rộng toàn sân,0
1790073007740.3,Cam 4,0
1790073007740.3,Cam 4,0
1790073007740.3,Cam Dahua Ch2 Fixed,0
1790073007740.3,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073007740.4001,Cam mới,0
1790073007740.4001,Cam mới,0
1790073007773.8,Cam trong khu làm việc,0
1790073007773.8,Cam trong khu làm việc,0.10000002384185791
1790073007773.9001,Cam hướng ra cửa,0
1790073007773.9001,Cam hướng ra cửa,0.10000002384185791
1790073007774,Cam hik 1,0
1790073007774,Cam hik 1,0
1790073007774,Cam góc rộng toàn sân,0
1790073007774,Cam góc rộng toàn sân,0
1790073007774,Cam mới,0
1790073007774,Cam mới,0
1790073007840.3,Cam trong khu làm việc,0.10000002384185791
1790073007840.4001,Cam trong khu làm việc,0.10000002384185791
1790073007840.5,Cam hik 1,0
1790073007840.5,Cam hik 1,0
1790073007840.6,Cam góc rộng toàn sân,0
1790073007840.6,Cam góc rộng toàn sân,0
1790073007840.6,Cam 4,0
1790073007840.6,Cam 4,0
1790073007840.6,Cam mới,0
1790073007840.6,Cam mới,0
1790073007873.7002,Cam hướng ra cửa,0
1790073007873.7002,Cam hướng ra cửa,0
1790073007873.8,Cam Dahua Ch2 Fixed,0
1790073007873.8,Cam Dahua Ch2 Fixed,0
1790073007907,Cam trong khu làm việc,0.10000002384185791
1790073007907.1,Cam trong khu làm việc,0
1790073007907.1,Cam hik 1,0
1790073007907.1,Cam hik 1,0
1790073007907.1,Cam góc rộng toàn sân,0
1790073007907.1,Cam góc rộng toàn sân,0
1790073007907.1,Cam 4,0
1790073007907.1,Cam 4,0.09999990463256836
1790073007907.2002,Cam Dahua Ch2 Fixed,0
1790073007907.2002,Cam Dahua Ch2 Fixed,0
1790073007907.2002,Cam mới,0.10000002384185791
1790073007907.3,Cam mới,0
1790073007940.3,Cam hướng ra cửa,0.10000002384185791
1790073007940.4001,Cam hướng ra cửa,0
1790073007940.4001,Cam mới,0
1790073007940.4001,Cam mới,0
1790073007973.8,Cam hik 1,0.20000004768371582
1790073007974,Cam hik 1,0.10000002384185791
1790073007974.1,Cam góc rộng toàn sân,0
1790073007974.1,Cam góc rộng toàn sân,0.09999990463256836
1790073007974.2002,Cam 4,0
1790073007974.2002,Cam 4,0
1790073007974.2002,Cam Dahua Ch2 Fixed,0
1790073007974.3,Cam Dahua Ch2 Fixed,0
1790073007974.3,Cam mới,0
1790073007974.3,Cam mới,0.10000002384185791
1790073008007,Cam trong khu làm việc,0
