pid,camera,camera_name,frame,epoch_ms,tracker_objects,warmup,t0_ns,submitted,replaced,dropped_stale,rgba_ns,targets,label_prompts,worker,decoder_objects,masks,tracker_to_rgba_ms,copy_start_ns,copy_end_ns,enqueued_ns,t1_ns,copy_wall_ms,queue_wait_ms,t0_t1_ms,segment_start_ns,segment_end_ns,segment_wall_ms,encoder_host_ms,encoder_cuda_ms,decoder_host_ms,decoder_cuda_ms,memory_encode_host_ms,memory_encode_cuda_ms,descriptor_host_ms,descriptor_cuda_ms,identity_verify_host_ms,identity_verify_cuda_ms,binary_postprocess_host_ms,binary_postprocess_cuda_ms,reference_encode_host_ms,reference_encode_cuda_ms,polygon_postprocess_host_ms,t2_last_ns,t1_t2_last_ms
1545,c7e22c1f,Cam mới,2750,1790073123705.455,3,False,638760718535516,True,True,False,638760718785713,,,,,,0.250197,638760719007389,638760719489518,638760719510393,,0.482129,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2751,1790073123749.151,3,False,638760762231226,True,False,False,638760762467524,3,0,1,2,1,0.236298,638760762652515,638760763093520,638760763117296,638760794742516,0.441005,31.62522,32.51129,638760794825548,638760847664632,52.839084,9.84389,10.017984390258789,21.605544000000002,21.947999954223633,4.761656,5.237184047698975,5.890528,6.0259518921375275,3.7765380000000004,3.566655993461609,1.68405,1.7383679747581482,,,1.280458,638760832041562,37.299046
1545,d1f37ed1,Cam hik 1,2589,1790073123756.443,1,False,638760769522908,True,False,False,638760769761833,2,1,1,1,1,0.238925,638760769929024,638760770336599,638760770357492,638760881319436,0.407575,110.961944,111.796528,638760881372451,638760917406066,36.033615,8.748977,8.703231811523438,20.030009,19.959487915039062,2.45344,2.4843521118164062,0.427211,0.450111985206604,1.029304,1.0386240482330322,0.53274,0.546176016330719,,,1.766146,638760910635312,29.315876
1545,06e9e5b9,Cam góc rộng toàn sân,2604,1790073123758.007,4,False,638760771087592,True,False,False,638760771271814,7,3,1,3,3,0.184222,638760771454989,638760771684560,638760771702428,638760917443637,0.229571,145.741209,146.356045,638760917493481,638760997944838,80.451357,5.55501,9.032256126403809,48.692107,44.9911994934082,9.731839,11.019360065460205,2.354291,3.1622079610824585,4.665915,3.988320052623749,3.960813,3.6989439725875854,,,3.477638,638760986877500,69.433863
1545,c7e22c1f,Cam mới,2752,1790073123791.819,3,False,638760804899372,True,True,False,638760805679509,,,,,,0.780137,638760805890174,638760806387353,638760806400419,,0.497179,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2748,1790073123813.126,0,False,638760826206786,True,False,False,638760826531957,1,1,1,1,0,0.325171,638760826597654,638760827192812,638760827211203,638760847711295,0.595158,20.500092,21.504509,638760847770379,638760881271934,33.501555,11.586574,11.76476764678955,20.41974,20.41811180114746,,,,,,,0.081896,0.3129279911518097,,,,638760880963437,33.252142
1545,b1269e28,Cam 4,2198,1790073123819.515,4,False,638760832595642,True,False,False,638760833570463,8,4,0,6,4,0.974821,638760833833307,638760834315378,638760834333086,638760889706699,0.482071,55.373613,57.111057,638760889791492,638761016475943,126.684451,7.802576,8.144160270690918,75.983271,75.57763195037842,12.457468,12.67849612236023,4.56312,4.917952001094818,9.935469,9.795935988426208,5.614529,5.940159976482391,,,4.291381,638761011971250,122.264551
1545,b1269e28,Cam 4,2199,1790073123822.53,4,False,638760835610157,False,False,False,638760835766461,,,,,,0.156304,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2749,1790073123823.72,0,False,638760836800030,False,False,False,638760836931786,,,,,,0.131756,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2200,1790073123824.052,4,False,638760837132663,False,False,False,638760837302958,,,,,,0.170295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2750,1790073123829.031,0,False,638760842111181,False,False,False,638760842298236,,,,,,0.187055,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2753,1790073123830.427,3,False,638760843506934,True,True,False,638760843859345,,,,,,0.352411,638760843985875,638760844364283,638760844383510,,0.378408,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2201,1790073123843.849,4,False,638760856928965,False,False,False,638760857832672,,,,,,0.903707,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2751,1790073123861.48,0,False,638760874560472,False,False,False,638760874855333,,,,,,0.294861,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2754,1790073123870.864,3,False,638760883943781,True,True,False,638760884721636,,,,,,0.777855,638760884896501,638760885600910,638760885613661,,0.704409,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2752,1790073123899.237,0,False,638760912316978,False,False,False,638760912486181,,,,,,0.169203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2755,1790073123919.363,3,False,638760932443527,True,True,False,638760932646806,,,,,,0.203279,638760932849731,638760933182404,638760933200987,,0.332673,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2202,1790073123926.208,4,False,638760939287880,True,True,False,638760939743048,,,,,,0.455168,638760939940595,638760940518818,638760940527105,,0.578223,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2753,1790073123940.703,0,False,638760953783100,False,False,False,638760953946838,,,,,,0.163738,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2756,1790073123950.274,3,False,638760963353987,True,True,False,638760963662354,,,,,,0.308367,638760963790492,638760964141082,638760964154589,,0.35059,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2630,1790073123957.808,3,False,638760970887808,True,True,False,638760971469270,,,,,,0.581462,638760971615079,638760972276238,638760972289435,,0.661159,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2203,1790073123963.34,4,False,638760976420599,True,False,False,638760976576703,8,4,0,4,4,0.156104,638760976708035,638760976954504,638760976966764,638761016662458,0.246469,39.695694,40.241859,638761016832411,638761136683291,119.85088,12.312671,13.036640167236328,72.242492,72.42812919616699,14.57177,15.085376381874084,2.7777399999999997,2.955584019422531,5.752845,5.758400022983551,4.0456330000000005,3.085407942533493,,,4.595356,638761122940000,106.277542
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2754,1790073123979.959,0,False,638760993039654,False,False,False,638760993265708,,,,,,0.226054,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2757,1790073123981.051,3,False,638760994131008,True,False,False,638760994339545,3,0,1,2,1,0.208537,638760994531885,638760994880120,638760994900162,638760997988887,0.348235,3.088725,3.857879,638760998043168,638761037480117,39.436949,5.173288,5.897215843200684,20.755004,20.702784061431885,2.286359,2.3182079792022705,1.005892,1.4258559942245483,3.059302,2.7417280077934265,3.472802,3.1720001101493835,,,1.667901,638761035033750,37.044863
1545,e0606b55,Cam hướng ra cửa,2631,1790073123997.245,3,False,638761010324983,True,True,False,638761010629827,,,,,,0.304844,638761010837241,638761011208064,638761011234675,,0.370823,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2204,1790073124005.11,4,False,638761018189738,True,True,False,638761018518054,,,,,,0.328316,638761018753256,638761019123823,638761019138817,,0.370567,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2755,1790073124024.276,0,False,638761037356394,False,False,False,638761037604034,,,,,,0.24764,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2758,1790073124031.351,3,False,638761044431312,True,False,False,638761044706098,3,0,1,2,1,0.274786,638761044924547,638761045257225,638761045270211,638761045611344,0.332678,0.341133,1.180032,638761045693756,638761094154913,48.461157,8.198091,8.970239639282227,24.789312000000002,24.49193572998047,3.386721,3.421344041824341,2.898389,2.9271039366722107,2.283023,2.2947199940681458,2.514048,2.6679360270500183,,,1.49132,638761082119687,36.508343
1545,d1f37ed1,Cam hik 1,2590,1790073124033.072,1,False,638761046152517,True,True,False,638761046342735,,,,,,0.190218,638761046428919,638761048311604,638761048325565,,1.882685,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2632,1790073124039.498,3,False,638761052578139,True,True,False,638761053013878,,,,,,0.435739,638761053168161,638761054292137,638761054305121,,1.123976,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2605,1790073124045.685,4,False,638761058765036,True,True,False,638761058932652,,,,,,0.167616,638761059078716,638761059323183,638761059332350,,0.244467,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2205,1790073124047.282,4,False,638761060362141,True,True,False,638761060536330,,,,,,0.174189,638761060652642,638761060830427,638761060841438,,0.177785,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2759,1790073124064.016,3,False,638761077096692,True,True,False,638761077278122,,,,,,0.18143,638761077405772,638761077636658,638761077646749,,0.230886,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2756,1790073124065.695,0,False,638761078775249,False,False,False,638761078933161,,,,,,0.157912,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2633,1790073124067.862,3,False,638761080942013,False,False,False,638761081160084,,,,,,0.218071,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2606,1790073124069.876,4,False,638761082956491,False,False,False,638761083199201,,,,,,0.24271,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2591,1790073124072.635,1,False,638761085715188,True,False,False,638761085875222,2,1,1,2,1,0.160034,638761085951779,638761086201744,638761086213936,638761094264049,0.249965,8.050113,8.548861,638761094353624,638761135484697,41.131073,4.663368,6.9818878173828125,22.902413000000003,20.75158405303955,3.593896,3.7119040489196777,1.3493760000000001,1.6181760430335999,3.8997459999999995,3.7936959266662598,1.374727,1.388159990310669,,,1.080299,638761130971250,36.707201
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2757,1790073124100.542,0,False,638761113622504,False,False,False,638761113945338,,,,,,0.322834,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2592,1790073124105.223,1,False,638761118302980,True,True,False,638761118518471,,,,,,0.215491,638761118613145,638761118969796,638761118977890,,0.356651,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2760,1790073124113.539,3,False,638761126619291,True,True,False,638761126774923,,,,,,0.155632,638761126902874,638761127127053,638761127136372,,0.224179,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2634,1790073124115.454,3,False,638761128534276,True,False,False,638761128665601,3,0,0,3,1,0.131325,638761128765237,638761128933974,638761128944396,638761136864428,0.168737,7.920032,8.330152,638761136915661,638761200340511,63.42485,9.425408,11.857952117919922,39.326108,38.12832069396973,2.167445,2.3031039237976074,3.3577199999999996,3.4976001381874084,2.928425,2.9291199445724487,1.567604,1.5784639418125153,,,1.469404,638761194135312,57.270884
1545,06e9e5b9,Cam góc rộng toàn sân,2607,1790073124120.162,4,False,638761133242680,True,False,False,638761133403294,7,3,1,4,3,0.160614,638761133535116,638761133740574,638761133752482,638761135544803,0.205458,1.792321,2.302123,638761135618476,638761248259610,112.641134,10.59388,12.372320175170898,68.81072400000001,68.31187152862549,14.892299,15.277888298034668,3.228543,3.537279963493347,5.250878,5.199936032295227,3.0581840000000002,2.193184018135071,,,2.663484,638761243471250,107.926447
1545,b1269e28,Cam 4,2206,1790073124140.683,4,False,638761153762928,True,True,False,638761154077261,,,,,,0.314333,638761154264237,638761154806244,638761154821148,,0.542007,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2758,1790073124142.678,0,False,638761155758376,False,False,False,638761156575886,,,,,,0.81751,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2761,1790073124145.097,3,False,638761158176855,True,True,False,638761158367370,,,,,,0.190515,638761158508344,638761158891867,638761158907528,,0.383523,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2593,1790073124148.979,1,False,638761162058843,True,True,False,638761162317411,,,,,,0.258568,638761162456438,638761162807061,638761162829410,,0.350623,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2608,1790073124153.315,4,False,638761166395381,True,True,False,638761166575394,,,,,,0.180013,638761166717364,638761166978977,638761166987455,,0.261613,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2635,1790073124155.68,3,False,638761168760736,True,True,False,638761168950366,,,,,,0.18963,638761169061528,638761169271419,638761169279516,,0.209891,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2207,1790073124173.401,4,False,638761186481190,True,False,False,638761186952217,8,4,0,6,4,0.471027,638761187304609,638761187841490,638761187862471,638761200413990,0.536881,12.551519,13.9328,638761200457674,638761342121519,141.663845,5.006782,9.465760231018066,92.253655,88.12684726715088,13.723075999999999,14.327359795570374,4.288535,4.833664089441299,8.745749,8.499744057655334,5.117351,5.092576026916504,,,7.525003,638761339479062,139.065072
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2759,1790073124180.057,0,False,638761193136821,False,False,False,638761193308338,,,,,,0.171517,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2594,1790073124202.482,1,False,638761215562022,True,True,False,638761215775996,,,,,,0.213974,638761215911354,638761216341221,638761216354803,,0.429867,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2609,1790073124203.838,4,False,638761216918041,True,True,False,638761217591648,,,,,,0.673607,638761217716320,638761217961478,638761217972652,,0.245158,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2762,1790073124205.453,3,False,638761218533404,True,False,False,638761218656085,3,0,1,1,1,0.122681,638761218753340,638761219328227,638761219359193,638761248300334,0.574887,28.941141,29.76693,638761248343588,638761292396557,44.052969,7.427529,7.142079830169678,27.48924,27.427776336669922,3.553561,3.596832036972046,0.717606,0.7963520288467407,1.5724,1.5856640338897705,0.595883,0.61980801820755,,,0.771962,638761284432187,36.131853
1545,e0606b55,Cam hướng ra cửa,2636,1790073124207.03,3,False,638761220110386,True,True,False,638761220299934,,,,,,0.189548,638761220503398,638761220921449,638761220945624,,0.418051,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2208,1790073124208.865,4,False,638761221945212,True,True,False,638761222194829,,,,,,0.249617,638761222393985,638761222934959,638761222947439,,0.540974,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2763,1790073124224.984,3,False,638761238064254,False,False,False,638761238302501,,,,,,0.238247,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2610,1790073124227.525,4,False,638761240605021,False,False,False,638761240844544,,,,,,0.239523,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2760,1790073124229.183,0,False,638761242263286,False,False,False,638761242459194,,,,,,0.195908,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2637,1790073124231.182,3,False,638761244261956,False,False,False,638761244540397,,,,,,0.278441,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2595,1790073124233.004,1,False,638761246084548,True,True,False,638761246407597,,,,,,0.323049,638761246527474,638761246910689,638761246931908,,0.383215,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2209,1790073124245.257,4,False,638761258337591,True,True,False,638761258694166,,,,,,0.356575,638761258939079,638761259450025,638761259480650,,0.510946,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2761,1790073124262.799,0,False,638761275879382,False,False,False,638761276183107,,,,,,0.303725,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2764,1790073124265.39,3,False,638761278470061,True,True,False,638761278684398,,,,,,0.214337,638761278893783,638761279519961,638761279535798,,0.626178,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2596,1790073124267.185,1,False,638761280265124,True,False,False,638761280497283,2,1,1,1,1,0.232159,638761280600328,638761280878772,638761280896543,638761292472962,0.278444,11.576419,12.207838,638761292555262,638761345147300,52.592038,14.173406,14.465503692626953,29.663881,29.586015701293945,3.173333,3.4407360553741455,0.640054,0.8886399865150452,1.694671,1.4987839460372925,0.52997,0.5494400262832642,,,1.18007,638761337127500,44.654538
1545,e0606b55,Cam hướng ra cửa,2638,1790073124269.8,3,False,638761282880172,True,True,False,638761283184879,,,,,,0.304707,638761283341828,638761283669810,638761283685256,,0.327982,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2611,1790073124286.089,4,False,638761299169166,True,False,False,638761299426230,7,3,1,3,3,0.257064,638761299625118,638761300131624,638761300150626,638761345231440,0.506506,45.080814,46.062274,638761345334778,638761443114744,97.779966,9.570582,11.224032402038574,56.795504,54.46297645568848,15.743868,16.925280332565308,2.744584,2.7655999660491943,4.956505,4.947296142578125,1.998926,2.000031977891922,,,2.863655,638761431838437,86.606997
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2762,1790073124300.674,0,False,638761313754039,False,False,False,638761314021075,,,,,,0.267036,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2765,1790073124306.403,3,False,638761319482793,True,True,False,638761319784171,,,,,,0.301378,638761320060503,638761320586373,638761320609476,,0.52587,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2597,1790073124309.408,1,False,638761322488367,True,True,False,638761323223885,,,,,,0.735518,638761323420951,638761323866981,638761323880997,,0.44603,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2639,1790073124311.61,3,False,638761324690145,True,False,False,638761325193436,3,0,0,1,1,0.503291,638761325385187,638761325763620,638761325781776,638761342191408,0.378433,16.409632,17.501263,638761342231144,638761374952941,32.721797,6.059969,9.186079978942871,15.857868,12.973343849182129,2.037835,2.103071928024292,1.624679,1.5345280170440674,2.706163,2.7164480686187744,1.517014,1.6713600158691406,,,1.771567,638761364580624,22.389216
1545,06e9e5b9,Cam góc rộng toàn sân,2612,1790073124313.036,4,False,638761326115766,False,False,False,638761326662256,,,,,,0.54649,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2210,1790073124321.212,4,False,638761334292485,True,False,False,638761334512020,8,4,0,4,4,0.219535,638761334654182,638761334904101,638761334919447,638761375023880,0.249919,40.104433,40.731395,638761375064615,638761473285797,98.221182,5.060198,7.775455951690674,59.128351,56.50854301452637,13.094714,13.712640047073364,2.431823,2.609824061393738,4.170115,4.101184010505676,6.109783999999999,5.861023902893066,,,4.627115,638761467596250,92.57237
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2763,1790073124350.761,0,False,638761363841087,False,False,False,638761364159229,,,,,,0.318142,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2766,1790073124351.728,3,False,638761364808185,True,True,False,638761365024358,,,,,,0.216173,638761365147461,638761365417965,638761365432846,,0.270504,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2640,1790073124353.512,3,False,638761366591842,True,True,False,638761366735657,,,,,,0.143815,638761366847315,638761367475833,638761367486618,,0.628518,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2598,1790073124354.992,1,False,638761368072101,True,True,False,638761368241652,,,,,,0.169551,638761368309854,638761368532781,638761368545194,,0.222927,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2613,1790073124357.292,4,False,638761370372255,True,True,False,638761370531011,,,,,,0.158756,638761370653507,638761371021314,638761371029764,,0.367807,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2211,1790073124377.135,4,False,638761390215685,True,True,False,638761390724301,,,,,,0.508616,638761391079417,638761391545093,638761391560617,,0.465676,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2764,1790073124382.349,0,False,638761395429250,False,False,False,638761395787091,,,,,,0.357841,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2767,1790073124388.908,3,False,638761401988160,True,False,False,638761402218813,3,0,1,3,1,0.230653,638761402423061,638761402844159,638761402866848,638761443179530,0.421098,40.312682,41.19137,638761443254137,638761513383860,70.129723,15.3845,16.158720016479492,33.463479,33.377023220062256,2.690276,2.727583885192871,4.5606089999999995,4.9116800129413605,5.564461,5.357791900634766,2.219828,1.665120005607605,,,1.360399,638761509182187,66.002657
1545,e0606b55,Cam hướng ra cửa,2641,1790073124391.209,3,False,638761404289063,True,True,False,638761404447344,,,,,,0.158281,638761404563510,638761405396905,638761405414013,,0.833395,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2599,1790073124393.76,1,False,638761406839761,True,True,False,638761407071874,,,,,,0.232113,638761407165174,638761407427222,638761407442619,,0.262048,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2614,1790073124395.751,4,False,638761408831041,True,True,False,638761409013876,,,,,,0.182835,638761409138258,638761409360085,638761409371631,,0.221827,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2212,1790073124409.683,4,False,638761422763088,True,True,False,638761423190131,,,,,,0.427043,638761423562546,638761423989712,638761424015931,,0.427166,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2765,1790073124420.719,0,False,638761433799133,False,False,False,638761434082603,,,,,,0.28347,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2768,1790073124429.358,3,False,638761442438016,True,True,False,638761442667313,,,,,,0.229297,638761442853260,638761443379677,638761443393183,,0.526417,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2642,1790073124431.121,3,False,638761444200887,True,False,False,638761444469307,3,0,0,3,1,0.26842,638761444576962,638761444791433,638761444803451,638761473365349,0.214471,28.561898,29.164462,638761473424154,638761537671587,64.247433,4.528733,8.541184425354004,36.373403,33.14207983016968,5.980835,6.04911994934082,2.819041,2.9720319509506226,5.484348,5.509439945220947,3.44172,3.246623992919922,,,2.698697,638761521713437,48.348088
1545,d1f37ed1,Cam hik 1,2600,1790073124434.657,1,False,638761447737715,True,True,False,638761448223227,,,,,,0.485512,638761448315700,638761448562396,638761448573073,,0.246696,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2615,1790073124439.215,4,False,638761452295282,True,True,False,638761452532223,,,,,,0.236941,638761452683441,638761452950209,638761452967164,,0.266768,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2213,1790073124442.638,5,False,638761455718026,True,False,False,638761455924012,8,4,0,6,4,0.205986,638761456201069,638761456850663,638761456873735,638761537794007,0.649594,80.920272,82.075981,638761537870478,638761695322050,157.451572,14.24632,14.309056282043457,87.428706,87.73433685302734,14.424427999999999,15.765952110290527,6.11156,6.335551917552948,11.560675,11.435135960578918,8.906914,8.97116795182228,,,6.906725,638761688361874,150.567867
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2766,1790073124461.817,0,False,638761474897597,False,False,False,638761476823908,,,,,,1.926311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2616,1790073124472.142,4,False,638761485222453,True,True,False,638761485478082,,,,,,0.255629,638761485710447,638761486128345,638761486155648,,0.417898,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2769,1790073124473.643,3,False,638761486723626,True,True,False,638761487071517,,,,,,0.347891,638761487189479,638761487415222,638761487427630,,0.225743,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2643,1790073124474.703,3,False,638761487783481,True,True,False,638761488446615,,,,,,0.663134,638761488549334,638761488786430,638761488794365,,0.237096,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2601,1790073124476.486,1,False,638761489566404,True,False,False,638761489875410,2,1,1,2,1,0.309006,638761489950381,638761490349860,638761490360080,638761513452101,0.399479,23.092021,23.885697,638761513526101,638761566830547,53.304446,8.282123,9.49350357055664,27.222847,26.17411231994629,5.141592,5.2202558517456055,1.689322,1.7998720407485962,5.625464,5.130847930908203,1.544991,1.5098240375518799,,,1.296952,638761561111874,47.659773
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2767,1790073124503.566,0,False,638761516645948,False,False,False,638761517642452,,,,,,0.996504,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2617,1790073124513.184,4,False,638761526264286,True,False,False,638761526473924,7,3,1,4,3,0.209638,638761526710568,638761527766475,638761527787570,638761566883337,1.055907,39.095767,40.619051,638761566938224,638761677346136,110.407912,6.372385,7.138495922088623,65.331157,65.64188957214355,13.971258,14.023807764053345,3.9599130000000002,4.03276801109314,6.342916000000001,6.290240049362183,4.937762,4.151903927326202,,,3.2124300000000003,638761673955624,107.072287
1545,c7e22c1f,Cam mới,2770,1790073124516.101,3,False,638761529180932,True,True,False,638761529888560,,,,,,0.707628,638761530077602,638761530748970,638761530769472,,0.671368,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2644,1790073124518.338,3,False,638761531417820,True,True,False,638761531708397,,,,,,0.290577,638761531866570,638761532257158,638761532276091,,0.390588,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2602,1790073124519.919,1,False,638761532999104,True,True,False,638761533261929,,,,,,0.262825,638761533353155,638761533599720,638761533611478,,0.246565,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,2214,1790073124532.012,5,False,638761545092596,True,True,False,638761545389431,,,,,,0.296835,638761545668358,638761546024176,638761546036782,,0.355818,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,2768,1790073124543.133,0,False,638761556213072,False,False,False,638761556598621,,,,,,0.385549,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,2603,1790073124549.821,1,False,638761562900969,False,False,False,638761563156750,,,,,,0.255781,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,2771,1790073124551.19,3,False,638761564269955,True,True,False,638761564465187,,,,,,0.195232,638761564623623,638761565311286,638761565335327,,0.687663,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,2618,1790073124552.91,4,False,638761565990524,True,True,False,638761566177438,,,,,,0.186914,638761566387078,638761567103158,638761567119581,,0.71608,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,2645,1790073124554.646,3,False,638761567726131,True,True,False,638761567985304,,,,,,0.259173,638761568157631,638761568605088,638761568629223,,0.447457,,,,,,,,,,,,,,,,,,,,,,
